,Symbol,Market,TradingTime,OP,HIP,LOP,CP
0,000005,SZSE,2017-07-03 09:30:00.000,5.25,5.25,5.25,5.25
1,000005,SZSE,2017-07-03 09:35:00.000,5.26,5.27,5.24,5.24
2,000005,SZSE,2017-07-03 09:40:00.000,5.24,5.26,5.24,5.26
3,000005,SZSE,2017-07-03 09:45:00.000,5.25,5.25,5.24,5.25
4,000005,SZSE,2017-07-03 09:50:00.000,5.25,5.25,5.24,5.25
5,000005,SZSE,2017-07-03 09:55:00.000,5.25,5.25,5.24,5.25
6,000005,SZSE,2017-07-03 10:00:00.000,5.26,5.26,5.25,5.25
7,000005,SZSE,2017-07-03 10:05:00.000,5.25,5.26,5.25,5.25
8,000005,SZSE,2017-07-03 10:10:00.000,5.26,5.26,5.24,5.25
9,000005,SZSE,2017-07-03 10:15:00.000,5.24,5.25,5.23,5.24
10,000005,SZSE,2017-07-03 10:20:00.000,5.23,5.24,5.23,5.23
11,000005,SZSE,2017-07-03 10:25:00.000,5.24,5.24,5.23,5.23
12,000005,SZSE,2017-07-03 10:30:00.000,5.24,5.25,5.24,5.25
13,000005,SZSE,2017-07-03 10:35:00.000,5.24,5.25,5.24,5.24
14,000005,SZSE,2017-07-03 10:40:00.000,5.24,5.25,5.24,5.25
15,000005,SZSE,2017-07-03 10:45:00.000,5.25,5.25,5.24,5.24
16,000005,SZSE,2017-07-03 10:50:00.000,5.24,5.25,5.24,5.24
17,000005,SZSE,2017-07-03 10:55:00.000,5.25,5.25,5.24,5.25
18,000005,SZSE,2017-07-03 11:00:00.000,5.24,5.25,5.24,5.25
19,000005,SZSE,2017-07-03 11:05:00.000,5.24,5.25,5.24,5.24
20,000005,SZSE,2017-07-03 11:10:00.000,5.25,5.25,5.25,5.25
21,000005,SZSE,2017-07-03 11:15:00.000,5.26,5.26,5.25,5.26
22,000005,SZSE,2017-07-03 11:20:00.000,5.26,5.26,5.25,5.25
23,000005,SZSE,2017-07-03 11:25:00.000,5.26,5.27,5.26,5.27
24,000005,SZSE,2017-07-03 11:30:00.000,5.27,5.27,5.26,5.26
25,000005,SZSE,2017-07-03 13:05:00.000,5.26,5.27,5.26,5.26
26,000005,SZSE,2017-07-03 13:10:00.000,5.26,5.26,5.26,5.26
27,000005,SZSE,2017-07-03 13:15:00.000,5.26,5.26,5.26,5.26
28,000005,SZSE,2017-07-03 13:20:00.000,5.25,5.26,5.25,5.26
29,000005,SZSE,2017-07-03 13:25:00.000,5.25,5.26,5.25,5.25
30,000005,SZSE,2017-07-03 13:30:00.000,5.25,5.25,5.25,5.25
31,000005,SZSE,2017-07-03 13:35:00.000,5.25,5.26,5.25,5.25
32,000005,SZSE,2017-07-03 13:40:00.000,5.26,5.26,5.25,5.25
33,000005,SZSE,2017-07-03 13:45:00.000,5.25,5.27,5.25,5.27
34,000005,SZSE,2017-07-03 13:50:00.000,5.26,5.26,5.25,5.26
35,000005,SZSE,2017-07-03 13:55:00.000,5.25,5.26,5.25,5.25
36,000005,SZSE,2017-07-03 14:00:00.000,5.25,5.26,5.25,5.26
37,000005,SZSE,2017-07-03 14:05:00.000,5.26,5.26,5.25,5.26
38,000005,SZSE,2017-07-03 14:10:00.000,5.26,5.26,5.25,5.25
39,000005,SZSE,2017-07-03 14:15:00.000,5.25,5.26,5.25,5.25
40,000005,SZSE,2017-07-03 14:20:00.000,5.26,5.26,5.25,5.25
41,000005,SZSE,2017-07-03 14:25:00.000,5.26,5.26,5.25,5.26
42,000005,SZSE,2017-07-03 14:30:00.000,5.25,5.26,5.25,5.25
43,000005,SZSE,2017-07-03 14:35:00.000,5.25,5.26,5.25,5.25
44,000005,SZSE,2017-07-03 14:40:00.000,5.25,5.26,5.24,5.26
45,000005,SZSE,2017-07-03 14:45:00.000,5.25,5.26,5.24,5.24
46,000005,SZSE,2017-07-03 14:50:00.000,5.25,5.25,5.24,5.25
47,000005,SZSE,2017-07-03 14:55:00.000,5.24,5.25,5.24,5.24
48,000005,SZSE,2017-07-03 15:00:00.000,5.24,5.26,5.24,5.26
49,000005,SZSE,2017-07-04 09:30:00.000,5.26,5.26,5.26,5.26
50,000005,SZSE,2017-07-04 09:35:00.000,5.26,5.27,5.25,5.25
51,000005,SZSE,2017-07-04 09:40:00.000,5.25,5.25,5.23,5.23
52,000005,SZSE,2017-07-04 09:45:00.000,5.24,5.24,5.23,5.23
53,000005,SZSE,2017-07-04 09:50:00.000,5.23,5.25,5.23,5.23
54,000005,SZSE,2017-07-04 09:55:00.000,5.23,5.25,5.23,5.24
55,000005,SZSE,2017-07-04 10:00:00.000,5.25,5.25,5.23,5.24
56,000005,SZSE,2017-07-04 10:05:00.000,5.23,5.24,5.23,5.24
57,000005,SZSE,2017-07-04 10:10:00.000,5.24,5.24,5.23,5.24
58,000005,SZSE,2017-07-04 10:15:00.000,5.24,5.24,5.23,5.23
59,000005,SZSE,2017-07-04 10:20:00.000,5.24,5.24,5.23,5.24
60,000005,SZSE,2017-07-04 10:25:00.000,5.24,5.25,5.23,5.25
61,000005,SZSE,2017-07-04 10:30:00.000,5.25,5.25,5.24,5.24
62,000005,SZSE,2017-07-04 10:35:00.000,5.24,5.25,5.23,5.25
63,000005,SZSE,2017-07-04 10:40:00.000,5.24,5.25,5.23,5.25
64,000005,SZSE,2017-07-04 10:45:00.000,5.25,5.26,5.25,5.25
65,000005,SZSE,2017-07-04 10:50:00.000,5.24,5.25,5.24,5.25
66,000005,SZSE,2017-07-04 10:55:00.000,5.24,5.25,5.24,5.24
67,000005,SZSE,2017-07-04 11:00:00.000,5.24,5.24,5.23,5.24
68,000005,SZSE,2017-07-04 11:05:00.000,5.23,5.23,5.23,5.23
69,000005,SZSE,2017-07-04 11:10:00.000,5.23,5.24,5.23,5.23
70,000005,SZSE,2017-07-04 11:15:00.000,5.23,5.24,5.22,5.22
71,000005,SZSE,2017-07-04 11:20:00.000,5.23,5.23,5.22,5.23
72,000005,SZSE,2017-07-04 11:25:00.000,5.23,5.23,5.22,5.23
73,000005,SZSE,2017-07-04 11:30:00.000,5.23,5.23,5.21,5.21
74,000005,SZSE,2017-07-04 13:05:00.000,5.21,5.22,5.21,5.22
75,000005,SZSE,2017-07-04 13:10:00.000,5.21,5.21,5.2,5.2
76,000005,SZSE,2017-07-04 13:15:00.000,5.2,5.21,5.2,5.2
77,000005,SZSE,2017-07-04 13:20:00.000,5.2,5.21,5.19,5.2
78,000005,SZSE,2017-07-04 13:25:00.000,5.2,5.2,5.19,5.2
79,000005,SZSE,2017-07-04 13:30:00.000,5.2,5.2,5.18,5.18
80,000005,SZSE,2017-07-04 13:35:00.000,5.19,5.21,5.18,5.21
81,000005,SZSE,2017-07-04 13:40:00.000,5.21,5.21,5.2,5.2
82,000005,SZSE,2017-07-04 13:45:00.000,5.2,5.21,5.19,5.2
83,000005,SZSE,2017-07-04 13:50:00.000,5.2,5.2,5.19,5.2
84,000005,SZSE,2017-07-04 13:55:00.000,5.19,5.2,5.19,5.19
85,000005,SZSE,2017-07-04 14:00:00.000,5.19,5.2,5.19,5.2
86,000005,SZSE,2017-07-04 14:05:00.000,5.2,5.2,5.19,5.19
87,000005,SZSE,2017-07-04 14:10:00.000,5.19,5.2,5.19,5.19
88,000005,SZSE,2017-07-04 14:15:00.000,5.19,5.19,5.17,5.18
89,000005,SZSE,2017-07-04 14:20:00.000,5.18,5.18,5.18,5.18
90,000005,SZSE,2017-07-04 14:25:00.000,5.18,5.19,5.18,5.19
91,000005,SZSE,2017-07-04 14:30:00.000,5.18,5.19,5.18,5.19
92,000005,SZSE,2017-07-04 14:35:00.000,5.19,5.19,5.18,5.18
93,000005,SZSE,2017-07-04 14:40:00.000,5.19,5.19,5.18,5.19
