,Symbol,Market,TradingTime,OP,HIP,LOP,CP
0,000006,SZSE,2017-07-03 09:30:00.000,8.86,8.86,8.86,8.86
1,000006,SZSE,2017-07-03 09:35:00.000,8.83,8.85,8.79,8.81
2,000006,SZSE,2017-07-03 09:40:00.000,8.81,8.81,8.72,8.77
3,000006,SZSE,2017-07-03 09:45:00.000,8.78,8.78,8.7,8.72
4,000006,SZSE,2017-07-03 09:50:00.000,8.72,8.72,8.69,8.69
5,000006,SZSE,2017-07-03 09:55:00.000,8.69,8.7,8.66,8.7
6,000006,SZSE,2017-07-03 10:00:00.000,8.69,8.75,8.68,8.72
7,000006,SZSE,2017-07-03 10:05:00.000,8.72,8.72,8.66,8.67
8,000006,SZSE,2017-07-03 10:10:00.000,8.67,8.69,8.65,8.66
9,000006,SZSE,2017-07-03 10:15:00.000,8.65,8.66,8.61,8.66
10,000006,SZSE,2017-07-03 10:20:00.000,8.66,8.66,8.58,8.58
11,000006,SZSE,2017-07-03 10:25:00.000,8.6,8.63,8.59,8.61
12,000006,SZSE,2017-07-03 10:30:00.000,8.61,8.63,8.6,8.63
13,000006,SZSE,2017-07-03 10:35:00.000,8.63,8.64,8.6,8.64
14,000006,SZSE,2017-07-03 10:40:00.000,8.63,8.64,8.59,8.63
15,000006,SZSE,2017-07-03 10:45:00.000,8.62,8.62,8.61,8.62
16,000006,SZSE,2017-07-03 10:50:00.000,8.62,8.63,8.61,8.61
17,000006,SZSE,2017-07-03 10:55:00.000,8.61,8.65,8.61,8.65
18,000006,SZSE,2017-07-03 11:00:00.000,8.65,8.66,8.64,8.64
19,000006,SZSE,2017-07-03 11:05:00.000,8.66,8.66,8.64,8.65
20,000006,SZSE,2017-07-03 11:10:00.000,8.65,8.67,8.64,8.67
21,000006,SZSE,2017-07-03 11:15:00.000,8.67,8.69,8.66,8.69
22,000006,SZSE,2017-07-03 11:20:00.000,8.69,8.69,8.67,8.67
23,000006,SZSE,2017-07-03 11:25:00.000,8.67,8.69,8.67,8.68
24,000006,SZSE,2017-07-03 11:30:00.000,8.68,8.69,8.68,8.69
25,000006,SZSE,2017-07-03 13:05:00.000,8.69,8.69,8.67,8.67
26,000006,SZSE,2017-07-03 13:10:00.000,8.66,8.68,8.65,8.67
27,000006,SZSE,2017-07-03 13:15:00.000,8.66,8.67,8.63,8.63
28,000006,SZSE,2017-07-03 13:20:00.000,8.64,8.65,8.63,8.63
29,000006,SZSE,2017-07-03 13:25:00.000,8.62,8.63,8.62,8.63
30,000006,SZSE,2017-07-03 13:30:00.000,8.63,8.65,8.61,8.62
31,000006,SZSE,2017-07-03 13:35:00.000,8.62,8.65,8.61,8.63
