,Symbol,Market,TradingTime,OP,HIP,LOP,CP
0,000009,SZSE,2017-07-03 09:30:00.000,8.1,8.1,8.1,8.1
1,000009,SZSE,2017-07-03 09:35:00.000,8.07,8.09,8.04,8.06
2,000009,SZSE,2017-07-03 09:40:00.000,8.06,8.07,8.04,8.06
3,000009,SZSE,2017-07-03 09:45:00.000,8.07,8.07,8.03,8.04
4,000009,SZSE,2017-07-03 09:50:00.000,8.03,8.04,8.02,8.04
5,000009,SZSE,2017-07-03 09:55:00.000,8.03,8.05,8.03,8.04
6,000009,SZSE,2017-07-03 10:00:00.000,8.04,8.05,8.03,8.04
7,000009,SZSE,2017-07-03 10:05:00.000,8.03,8.04,8.02,8.04
8,000009,SZSE,2017-07-03 10:10:00.000,8.03,8.04,8.01,8.02
9,000009,SZSE,2017-07-03 10:15:00.000,8.02,8.04,8.01,8.02
10,000009,SZSE,2017-07-03 10:20:00.000,8.02,8.03,7.96,7.97
11,000009,SZSE,2017-07-03 10:25:00.000,7.97,8.0,7.97,8.0
12,000009,SZSE,2017-07-03 10:30:00.000,8.0,8.0,7.97,7.97
13,000009,SZSE,2017-07-03 10:35:00.000,7.97,7.98,7.96,7.98
14,000009,SZSE,2017-07-03 10:40:00.000,7.98,8.0,7.98,7.99
15,000009,SZSE,2017-07-03 10:45:00.000,7.99,8.01,7.99,7.99
16,000009,SZSE,2017-07-03 10:50:00.000,7.99,8.0,7.99,7.99
17,000009,SZSE,2017-07-03 10:55:00.000,8.0,8.01,7.99,8.0
18,000009,SZSE,2017-07-03 11:00:00.000,8.01,8.01,7.99,8.0
19,000009,SZSE,2017-07-03 11:05:00.000,8.0,8.01,8.0,8.0
20,000009,SZSE,2017-07-03 11:10:00.000,8.0,8.01,8.0,8.0
21,000009,SZSE,2017-07-03 11:15:00.000,8.0,8.01,7.99,7.99
22,000009,SZSE,2017-07-03 11:20:00.000,7.99,8.01,7.98,7.99
23,000009,SZSE,2017-07-03 11:25:00.000,8.0,8.0,7.98,8.0
24,000009,SZSE,2017-07-03 11:30:00.000,8.0,8.02,7.99,8.01
25,000009,SZSE,2017-07-03 13:05:00.000,8.01,8.02,8.01,8.01
26,000009,SZSE,2017-07-03 13:10:00.000,8.01,8.02,8.0,8.0
27,000009,SZSE,2017-07-03 13:15:00.000,8.0,8.04,8.0,8.04
28,000009,SZSE,2017-07-03 13:20:00.000,8.04,8.06,8.02,8.05
29,000009,SZSE,2017-07-03 13:25:00.000,8.05,8.08,8.04,8.07
30,000009,SZSE,2017-07-03 13:30:00.000,8.07,8.08,8.05,8.06
31,000009,SZSE,2017-07-03 13:35:00.000,8.07,8.09,8.06,8.06
32,000009,SZSE,2017-07-03 13:40:00.000,8.06,8.07,8.05,8.06
33,000009,SZSE,2017-07-03 13:45:00.000,8.05,8.06,8.04,8.04
34,000009,SZSE,2017-07-03 13:50:00.000,8.03,8.05,8.02,8.04
35,000009,SZSE,2017-07-03 13:55:00.000,8.04,8.05,8.02,8.04
36,000009,SZSE,2017-07-03 14:00:00.000,8.04,8.05,8.03,8.04
37,000009,SZSE,2017-07-03 14:05:00.000,8.04,8.05,8.03,8.03
38,000009,SZSE,2017-07-03 14:10:00.000,8.03,8.04,8.02,8.03
39,000009,SZSE,2017-07-03 14:15:00.000,8.03,8.04,8.02,8.02
40,000009,SZSE,2017-07-03 14:20:00.000,8.03,8.03,8.02,8.02
41,000009,SZSE,2017-07-03 14:25:00.000,8.02,8.04,8.02,8.04
42,000009,SZSE,2017-07-03 14:30:00.000,8.04,8.05,8.03,8.03
43,000009,SZSE,2017-07-03 14:35:00.000,8.03,8.04,8.02,8.03
44,000009,SZSE,2017-07-03 14:40:00.000,8.02,8.04,8.02,8.02
45,000009,SZSE,2017-07-03 14:45:00.000,8.03,8.04,8.02,8.02
46,000009,SZSE,2017-07-03 14:50:00.000,8.02,8.03,8.01,8.02
47,000009,SZSE,2017-07-03 14:55:00.000,8.02,8.05,8.0,8.03
48,000009,SZSE,2017-07-03 15:00:00.000,8.04,8.04,8.01,8.04
49,000009,SZSE,2017-07-04 09:30:00.000,8.05,8.05,8.05,8.05
50,000009,SZSE,2017-07-04 09:35:00.000,8.04,8.04,8.02,8.03
51,000009,SZSE,2017-07-04 09:40:00.000,8.03,8.04,8.01,8.01
52,000009,SZSE,2017-07-04 09:45:00.000,8.01,8.02,8.0,8.01
53,000009,SZSE,2017-07-04 09:50:00.000,8.01,8.04,8.0,8.04
54,000009,SZSE,2017-07-04 09:55:00.000,8.03,8.07,8.02,8.07
55,000009,SZSE,2017-07-04 10:00:00.000,8.06,8.16,8.06,8.11
56,000009,SZSE,2017-07-04 10:05:00.000,8.11,8.14,8.11,8.12
57,000009,SZSE,2017-07-04 10:10:00.000,8.12,8.13,8.1,8.11
58,000009,SZSE,2017-07-04 10:15:00.000,8.1,8.19,8.1,8.17
59,000009,SZSE,2017-07-04 10:20:00.000,8.17,8.18,8.13,8.15
60,000009,SZSE,2017-07-04 10:25:00.000,8.15,8.16,8.15,8.16
61,000009,SZSE,2017-07-04 10:30:00.000,8.15,8.16,8.14,8.16
62,000009,SZSE,2017-07-04 10:35:00.000,8.16,8.25,8.15,8.21
63,000009,SZSE,2017-07-04 10:40:00.000,8.21,8.23,8.19,8.2
64,000009,SZSE,2017-07-04 10:45:00.000,8.19,8.2,8.16,8.17
65,000009,SZSE,2017-07-04 10:50:00.000,8.16,8.19,8.16,8.19
66,000009,SZSE,2017-07-04 10:55:00.000,8.19,8.19,8.16,8.19
67,000009,SZSE,2017-07-04 11:00:00.000,8.19,8.21,8.18,8.18
68,000009,SZSE,2017-07-04 11:05:00.000,8.18,8.19,8.17,8.19
69,000009,SZSE,2017-07-04 11:10:00.000,8.18,8.19,8.18,8.18
70,000009,SZSE,2017-07-04 11:15:00.000,8.19,8.19,8.15,8.16
71,000009,SZSE,2017-07-04 11:20:00.000,8.18,8.18,8.15,8.16
